"","ID","outcome","choice","vignette","treatment"
"1297","508184","strong",TRUE,1,"3"
"1298","415329","strong",TRUE,1,"3"
"1300","772632","strong",FALSE,1,"1"
"1302","968306","strong",FALSE,1,"3"
"1304","256054","strong",FALSE,1,"2"
"1306","811177","strong",TRUE,1,"3"
"1307","334348","strong",FALSE,1,"3"
"1309","582534","strong",TRUE,1,"2"
"1310","608126","strong",FALSE,1,"1"
"1311","408127","strong",TRUE,1,"2"
"1313","908965","strong",TRUE,1,"2"
"1314","968354","strong",FALSE,1,"2"
"1316","229139","strong",TRUE,1,"1"
"1318","141156","strong",TRUE,1,"1"
"1320","645653","strong",FALSE,1,"3"
"1322","510608","strong",FALSE,1,"2"
"1324","459504","strong",TRUE,1,"2"
"1328","201311","strong",FALSE,1,"1"
"1330","588017","strong",TRUE,1,"2"
"1334","352539","strong",FALSE,1,"1"
"1336","608374","strong",FALSE,1,"3"
"1337","601003","strong",FALSE,1,"2"
"1338","875705","strong",FALSE,1,"2"
"1340","108664","strong",FALSE,1,"1"
"1342","240258","strong",FALSE,1,"1"
"1347","482362","strong",TRUE,1,"1"
"1349","184183","strong",TRUE,1,"3"
"1351","739180","strong",TRUE,1,"3"
"1352","140277","strong",FALSE,1,"1"
"1354","796553","strong",TRUE,1,"1"
"1358","658247","strong",FALSE,1,"2"
"1361","671213","strong",TRUE,1,"3"
"1362","901025","strong",FALSE,1,"2"
"1367","258750","strong",TRUE,1,"3"
"1368","987933","strong",TRUE,1,"3"
"1372","501507","strong",TRUE,1,"1"
"1373","789269","strong",FALSE,1,"3"
"1374","565282","strong",TRUE,1,"2"
"1375","454644","strong",TRUE,1,"1"
"1376","986643","strong",TRUE,1,"2"
"1380","256553","strong",TRUE,1,"2"
"1381","726884","strong",FALSE,1,"3"
"1385","934877","strong",FALSE,1,"2"
"1387","784841","strong",TRUE,1,"3"
"1388","676726","strong",FALSE,1,"2"
"1389","393368","strong",FALSE,1,"3"
"1393","254641","strong",FALSE,1,"1"
"1395","344288","strong",FALSE,1,"1"
"1397","344922","strong",FALSE,1,"3"
"1398","830900","strong",TRUE,1,"1"
"1399","439440","strong",TRUE,1,"2"
"1400","693024","strong",FALSE,1,"1"
"1401","598198","strong",FALSE,1,"1"
"1403","421100","strong",TRUE,1,"2"
"1404","515528","strong",FALSE,1,"3"
"1405","513113","strong",TRUE,1,"3"
"1408","851892","strong",TRUE,1,"2"
"1409","843025","strong",FALSE,1,"1"
"1410","830329","strong",FALSE,1,"2"
"1411","504408","strong",TRUE,1,"1"
"1416","195117","strong",FALSE,1,"1"
"1417","328762","strong",FALSE,1,"2"
"1418","295712","strong",TRUE,1,"3"
"1421","317871","strong",TRUE,1,"2"
"1423","976883","strong",FALSE,1,"2"
"1428","892053","strong",TRUE,1,"2"
"1429","428016","strong",FALSE,1,"1"
"1432","707136","strong",FALSE,1,"2"
"1434","534651","strong",TRUE,1,"1"
"1435","780637","strong",TRUE,1,"1"
"1437","209709","strong",TRUE,1,"2"
"1438","919775","strong",TRUE,1,"3"
"1441","256971","knowledge",TRUE,1,"1"
"1443","167199","knowledge",FALSE,1,"2"
"1444","314033","knowledge",TRUE,1,"3"
"1446","414070","knowledge",TRUE,1,"2"
"1447","212596","knowledge",FALSE,1,"2"
"1449","549400","knowledge",FALSE,1,"3"
"1451","902015","knowledge",TRUE,1,"3"
"1452","118755","knowledge",TRUE,1,"3"
"1453","211587","knowledge",TRUE,1,"3"
"1455","799528","knowledge",FALSE,1,"2"
"1456","687019","knowledge",FALSE,1,"1"
"1457","972235","knowledge",FALSE,1,"3"
"1458","452383","knowledge",FALSE,1,"2"
"1459","317954","knowledge",TRUE,1,"1"
"1462","724450","knowledge",TRUE,1,"1"
"1463","488871","knowledge",TRUE,1,"1"
"1464","997713","knowledge",TRUE,1,"1"
"1465","845087","knowledge",TRUE,1,"1"
"1469","368433","knowledge",FALSE,1,"1"
"1474","357214","knowledge",FALSE,1,"2"
"1476","234552","knowledge",FALSE,1,"1"
"1480","928579","knowledge",TRUE,1,"2"
"1482","938099","knowledge",TRUE,1,"2"
"1484","950030","knowledge",TRUE,1,"1"
"1487","794781","knowledge",FALSE,1,"2"
"1489","667502","knowledge",TRUE,1,"3"
"1490","183995","knowledge",TRUE,1,"3"
"1492","773072","knowledge",FALSE,1,"3"
"1493","320964","knowledge",FALSE,1,"3"
"1498","175324","knowledge",TRUE,1,"3"
"1499","359572","knowledge",FALSE,1,"2"
"1500","550784","knowledge",FALSE,1,"2"
"1506","376081","knowledge",TRUE,1,"2"
"1508","609457","knowledge",FALSE,1,"2"
"1509","524846","knowledge",FALSE,1,"1"
"1510","102274","knowledge",FALSE,1,"1"
"1513","716509","knowledge",FALSE,1,"3"
"1514","819111","knowledge",FALSE,1,"3"
"1516","534701","knowledge",TRUE,1,"1"
"1517","849260","knowledge",FALSE,1,"3"
"1519","345634","knowledge",TRUE,1,"2"
"1520","846836","knowledge",TRUE,1,"1"
"1522","647357","knowledge",FALSE,1,"2"
"1523","205585","knowledge",FALSE,1,"2"
"1527","372073","knowledge",FALSE,1,"3"
"1529","143234","knowledge",TRUE,1,"3"
"1531","235934","knowledge",TRUE,1,"2"
"1533","938814","knowledge",TRUE,1,"2"
"1534","248541","knowledge",TRUE,1,"3"
"1535","785841","knowledge",TRUE,1,"1"
"1537","822764","knowledge",TRUE,1,"2"
"1539","278793","knowledge",TRUE,1,"1"
"1540","622956","knowledge",TRUE,1,"3"
"1542","487163","knowledge",TRUE,1,"1"
"1543","954542","knowledge",TRUE,1,"2"
"1544","525476","knowledge",TRUE,1,"3"
"1547","639899","knowledge",FALSE,1,"2"
"1548","135284","knowledge",TRUE,1,"2"
"1549","665608","knowledge",FALSE,1,"1"
"1550","701833","knowledge",TRUE,1,"3"
"1551","722003","knowledge",FALSE,1,"2"
"1553","483328","knowledge",TRUE,1,"3"
"1557","685021","knowledge",FALSE,1,"3"
"1559","841401","knowledge",FALSE,1,"1"
"1563","266354","knowledge",FALSE,1,"2"
"1564","991269","knowledge",FALSE,1,"2"
"1565","195886","knowledge",FALSE,1,"3"
"1566","570970","knowledge",FALSE,1,"2"
"1567","808223","knowledge",TRUE,1,"1"
"1571","734804","knowledge",TRUE,1,"2"
"1575","820010","knowledge",FALSE,1,"2"
"1576","373223","knowledge",FALSE,1,"3"
"1578","994322","knowledge",FALSE,1,"3"
"1579","882486","knowledge",TRUE,1,"3"
"1582","403007","knowledge",FALSE,1,"3"
"1584","228068","knowledge",TRUE,1,"2"
"1585","508184","knowledge",TRUE,1,"3"
"1586","415329","knowledge",TRUE,1,"3"
"1588","772632","knowledge",FALSE,1,"1"
"1590","968306","knowledge",FALSE,1,"3"
"1592","256054","knowledge",FALSE,1,"2"
"1594","811177","knowledge",TRUE,1,"3"
"1595","334348","knowledge",FALSE,1,"3"
"1597","582534","knowledge",TRUE,1,"2"
"1598","608126","knowledge",FALSE,1,"1"
"1599","408127","knowledge",FALSE,1,"2"
"1601","908965","knowledge",TRUE,1,"2"
"1602","968354","knowledge",FALSE,1,"2"
"1604","229139","knowledge",TRUE,1,"1"
"1606","141156","knowledge",TRUE,1,"1"
"1608","645653","knowledge",FALSE,1,"3"
"1610","510608","knowledge",FALSE,1,"2"
"1612","459504","knowledge",FALSE,1,"2"
"1616","201311","knowledge",FALSE,1,"1"
"1618","588017","knowledge",TRUE,1,"2"
"1622","352539","knowledge",FALSE,1,"1"
"1624","608374","knowledge",FALSE,1,"3"
"1625","601003","knowledge",FALSE,1,"2"
"1626","875705","knowledge",FALSE,1,"2"
"1628","108664","knowledge",FALSE,1,"1"
"1630","240258","knowledge",FALSE,1,"1"
"1635","482362","knowledge",TRUE,1,"1"
"1637","184183","knowledge",TRUE,1,"3"
"1639","739180","knowledge",TRUE,1,"3"
"1640","140277","knowledge",FALSE,1,"1"
"1642","796553","knowledge",TRUE,1,"1"
"1646","658247","knowledge",FALSE,1,"2"
"1649","671213","knowledge",TRUE,1,"3"
"1650","901025","knowledge",FALSE,1,"2"
"1655","258750","knowledge",TRUE,1,"3"
"1656","987933","knowledge",TRUE,1,"3"
"1660","501507","knowledge",TRUE,1,"1"
"1661","789269","knowledge",FALSE,1,"3"
"1662","565282","knowledge",TRUE,1,"2"
"1663","454644","knowledge",FALSE,1,"1"
"1664","986643","knowledge",TRUE,1,"2"
"1668","256553","knowledge",TRUE,1,"2"
"1669","726884","knowledge",TRUE,1,"3"
"1673","934877","knowledge",FALSE,1,"2"
"1675","784841","knowledge",TRUE,1,"3"
"1676","676726","knowledge",FALSE,1,"2"
"1677","393368","knowledge",FALSE,1,"3"
"1681","254641","knowledge",FALSE,1,"1"
"1683","344288","knowledge",TRUE,1,"1"
"1685","344922","knowledge",FALSE,1,"3"
"1686","830900","knowledge",FALSE,1,"1"
"1687","439440","knowledge",TRUE,1,"2"
"1688","693024","knowledge",FALSE,1,"1"
"1689","598198","knowledge",FALSE,1,"1"
"1691","421100","knowledge",TRUE,1,"2"
"1692","515528","knowledge",FALSE,1,"3"
"1693","513113","knowledge",FALSE,1,"3"
"1696","851892","knowledge",TRUE,1,"2"
"1697","843025","knowledge",FALSE,1,"1"
"1698","830329","knowledge",FALSE,1,"2"
"1699","504408","knowledge",FALSE,1,"1"
"1704","195117","knowledge",FALSE,1,"1"
"1705","328762","knowledge",FALSE,1,"2"
"1706","295712","knowledge",FALSE,1,"3"
"1709","317871","knowledge",TRUE,1,"2"
"1711","976883","knowledge",FALSE,1,"2"
"1716","892053","knowledge",TRUE,1,"2"
"1717","428016","knowledge",FALSE,1,"1"
"1720","707136","knowledge",TRUE,1,"2"
"1722","534651","knowledge",TRUE,1,"1"
"1723","780637","knowledge",TRUE,1,"1"
"1725","209709","knowledge",TRUE,1,"2"
"1726","919775","knowledge",TRUE,1,"3"
"1729","256971","moral",FALSE,1,"1"
"1731","167199","moral",TRUE,1,"2"
"1732","314033","moral",TRUE,1,"3"
"1734","414070","moral",TRUE,1,"2"
"1735","212596","moral",FALSE,1,"2"
"1737","549400","moral",TRUE,1,"3"
"1739","902015","moral",TRUE,1,"3"
"1740","118755","moral",TRUE,1,"3"
"1741","211587","moral",TRUE,1,"3"
"1743","799528","moral",TRUE,1,"2"
"1744","687019","moral",FALSE,1,"1"
"1745","972235","moral",FALSE,1,"3"
"1746","452383","moral",FALSE,1,"2"
"1747","317954","moral",TRUE,1,"1"
"1750","724450","moral",TRUE,1,"1"
"1751","488871","moral",TRUE,1,"1"
"1752","997713","moral",TRUE,1,"1"
"1753","845087","moral",TRUE,1,"1"
"1757","368433","moral",FALSE,1,"1"
"1762","357214","moral",FALSE,1,"2"
"1764","234552","moral",FALSE,1,"1"
"1768","928579","moral",FALSE,1,"2"
"1770","938099","moral",TRUE,1,"2"
"1772","950030","moral",FALSE,1,"1"
"1775","794781","moral",FALSE,1,"2"
"1777","667502","moral",TRUE,1,"3"
"1778","183995","moral",TRUE,1,"3"
"1780","773072","moral",FALSE,1,"3"
"1781","320964","moral",FALSE,1,"3"
"1786","175324","moral",TRUE,1,"3"
"1787","359572","moral",TRUE,1,"2"
"1788","550784","moral",FALSE,1,"2"
"1794","376081","moral",TRUE,1,"2"
"1796","609457","moral",FALSE,1,"2"
"1797","524846","moral",FALSE,1,"1"
"1798","102274","moral",FALSE,1,"1"
"1801","716509","moral",FALSE,1,"3"
"1802","819111","moral",FALSE,1,"3"
"1804","534701","moral",TRUE,1,"1"
"1805","849260","moral",FALSE,1,"3"
"1807","345634","moral",TRUE,1,"2"
"1808","846836","moral",TRUE,1,"1"
"1810","647357","moral",TRUE,1,"2"
"1811","205585","moral",FALSE,1,"2"
"1815","372073","moral",FALSE,1,"3"
"1817","143234","moral",TRUE,1,"3"
"1819","235934","moral",TRUE,1,"2"
"1821","938814","moral",TRUE,1,"2"
"1822","248541","moral",TRUE,1,"3"
"1823","785841","moral",TRUE,1,"1"
"1825","822764","moral",FALSE,1,"2"
"1827","278793","moral",TRUE,1,"1"
"1828","622956","moral",FALSE,1,"3"
"1830","487163","moral",TRUE,1,"1"
"1831","954542","moral",FALSE,1,"2"
"1832","525476","moral",FALSE,1,"3"
"1835","639899","moral",FALSE,1,"2"
"1836","135284","moral",FALSE,1,"2"
"1837","665608","moral",FALSE,1,"1"
"1838","701833","moral",FALSE,1,"3"
"1839","722003","moral",FALSE,1,"2"
"1841","483328","moral",TRUE,1,"3"
"1845","685021","moral",TRUE,1,"3"
"1847","841401","moral",FALSE,1,"1"
"1851","266354","moral",TRUE,1,"2"
"1852","991269","moral",FALSE,1,"2"
"1853","195886","moral",FALSE,1,"3"
"1854","570970","moral",FALSE,1,"2"
"1855","808223","moral",TRUE,1,"1"
"1859","734804","moral",TRUE,1,"2"
"1863","820010","moral",FALSE,1,"2"
"1864","373223","moral",FALSE,1,"3"
"1866","994322","moral",TRUE,1,"3"
"1867","882486","moral",TRUE,1,"3"
"1870","403007","moral",TRUE,1,"3"
"1872","228068","moral",TRUE,1,"2"
"1873","508184","moral",TRUE,1,"3"
"1874","415329","moral",TRUE,1,"3"
"1876","772632","moral",FALSE,1,"1"
"1878","968306","moral",FALSE,1,"3"
"1880","256054","moral",FALSE,1,"2"
"1882","811177","moral",TRUE,1,"3"
"1883","334348","moral",FALSE,1,"3"
"1885","582534","moral",TRUE,1,"2"
"1886","608126","moral",FALSE,1,"1"
"1887","408127","moral",TRUE,1,"2"
"1889","908965","moral",TRUE,1,"2"
"1890","968354","moral",FALSE,1,"2"
"1892","229139","moral",TRUE,1,"1"
"1894","141156","moral",TRUE,1,"1"
"1896","645653","moral",FALSE,1,"3"
"1898","510608","moral",FALSE,1,"2"
"1900","459504","moral",FALSE,1,"2"
"1904","201311","moral",FALSE,1,"1"
"1906","588017","moral",TRUE,1,"2"
"1910","352539","moral",FALSE,1,"1"
"1912","608374","moral",FALSE,1,"3"
"1913","601003","moral",FALSE,1,"2"
"1914","875705","moral",FALSE,1,"2"
"1916","108664","moral",FALSE,1,"1"
"1918","240258","moral",FALSE,1,"1"
"1923","482362","moral",TRUE,1,"1"
"1925","184183","moral",TRUE,1,"3"
"1927","739180","moral",TRUE,1,"3"
"1928","140277","moral",FALSE,1,"1"
"1930","796553","moral",FALSE,1,"1"
"1934","658247","moral",TRUE,1,"2"
"1937","671213","moral",TRUE,1,"3"
"1938","901025","moral",FALSE,1,"2"
"1943","258750","moral",TRUE,1,"3"
"1944","987933","moral",TRUE,1,"3"
"1948","501507","moral",TRUE,1,"1"
"1949","789269","moral",FALSE,1,"3"
"1950","565282","moral",TRUE,1,"2"
"1951","454644","moral",TRUE,1,"1"
"1952","986643","moral",TRUE,1,"2"
"1956","256553","moral",FALSE,1,"2"
"1957","726884","moral",TRUE,1,"3"
"1961","934877","moral",FALSE,1,"2"
"1963","784841","moral",TRUE,1,"3"
"1964","676726","moral",FALSE,1,"2"
"1965","393368","moral",FALSE,1,"3"
"1969","254641","moral",FALSE,1,"1"
"1971","344288","moral",TRUE,1,"1"
"1973","344922","moral",FALSE,1,"3"
"1974","830900","moral",FALSE,1,"1"
"1975","439440","moral",TRUE,1,"2"
"1976","693024","moral",FALSE,1,"1"
"1977","598198","moral",FALSE,1,"1"
"1979","421100","moral",TRUE,1,"2"
"1980","515528","moral",FALSE,1,"3"
"1981","513113","moral",TRUE,1,"3"
"1984","851892","moral",TRUE,1,"2"
"1985","843025","moral",FALSE,1,"1"
"1986","830329","moral",FALSE,1,"2"
"1987","504408","moral",FALSE,1,"1"
"1992","195117","moral",TRUE,1,"1"
"1993","328762","moral",FALSE,1,"2"
"1994","295712","moral",TRUE,1,"3"
"1997","317871","moral",TRUE,1,"2"
"1999","976883","moral",FALSE,1,"2"
"2004","892053","moral",TRUE,1,"2"
"2005","428016","moral",FALSE,1,"1"
"2008","707136","moral",TRUE,1,"2"
"2010","534651","moral",TRUE,1,"1"
"2011","780637","moral",TRUE,1,"1"
"2013","209709","moral",TRUE,1,"2"
"2014","919775","moral",TRUE,1,"3"
"2017","256971","inspiring",FALSE,1,"1"
"2019","167199","inspiring",TRUE,1,"2"
"2020","314033","inspiring",TRUE,1,"3"
"2022","414070","inspiring",TRUE,1,"2"
"2023","212596","inspiring",FALSE,1,"2"
"2025","549400","inspiring",TRUE,1,"3"
"2027","902015","inspiring",FALSE,1,"3"
"2028","118755","inspiring",TRUE,1,"3"
"2029","211587","inspiring",TRUE,1,"3"
"2031","799528","inspiring",TRUE,1,"2"
"2032","687019","inspiring",FALSE,1,"1"
"2033","972235","inspiring",FALSE,1,"3"
"2034","452383","inspiring",FALSE,1,"2"
"2035","317954","inspiring",TRUE,1,"1"
"2038","724450","inspiring",FALSE,1,"1"
"2039","488871","inspiring",TRUE,1,"1"
"2040","997713","inspiring",TRUE,1,"1"
"2041","845087","inspiring",TRUE,1,"1"
"2045","368433","inspiring",FALSE,1,"1"
"2050","357214","inspiring",FALSE,1,"2"
"2052","234552","inspiring",FALSE,1,"1"
"2056","928579","inspiring",FALSE,1,"2"
"2058","938099","inspiring",TRUE,1,"2"
"2060","950030","inspiring",TRUE,1,"1"
"2063","794781","inspiring",FALSE,1,"2"
"2065","667502","inspiring",TRUE,1,"3"
"2066","183995","inspiring",TRUE,1,"3"
"2068","773072","inspiring",FALSE,1,"3"
"2069","320964","inspiring",FALSE,1,"3"
"2074","175324","inspiring",TRUE,1,"3"
"2075","359572","inspiring",TRUE,1,"2"
"2076","550784","inspiring",FALSE,1,"2"
"2082","376081","inspiring",TRUE,1,"2"
"2084","609457","inspiring",FALSE,1,"2"
"2085","524846","inspiring",FALSE,1,"1"
"2086","102274","inspiring",FALSE,1,"1"
"2089","716509","inspiring",FALSE,1,"3"
"2090","819111","inspiring",FALSE,1,"3"
"2092","534701","inspiring",TRUE,1,"1"
"2093","849260","inspiring",FALSE,1,"3"
"2095","345634","inspiring",TRUE,1,"2"
"2096","846836","inspiring",TRUE,1,"1"
"2098","647357","inspiring",TRUE,1,"2"
"2099","205585","inspiring",FALSE,1,"2"
"2103","372073","inspiring",FALSE,1,"3"
"2105","143234","inspiring",TRUE,1,"3"
"2107","235934","inspiring",TRUE,1,"2"
"2109","938814","inspiring",TRUE,1,"2"
"2110","248541","inspiring",TRUE,1,"3"
"2111","785841","inspiring",TRUE,1,"1"
"2113","822764","inspiring",TRUE,1,"2"
"2115","278793","inspiring",TRUE,1,"1"
"2116","622956","inspiring",FALSE,1,"3"
"2118","487163","inspiring",TRUE,1,"1"
"2119","954542","inspiring",FALSE,1,"2"
"2120","525476","inspiring",TRUE,1,"3"
"2123","639899","inspiring",FALSE,1,"2"
"2124","135284","inspiring",FALSE,1,"2"
"2125","665608","inspiring",FALSE,1,"1"
"2126","701833","inspiring",FALSE,1,"3"
"2127","722003","inspiring",FALSE,1,"2"
"2129","483328","inspiring",TRUE,1,"3"
"2133","685021","inspiring",FALSE,1,"3"
"2135","841401","inspiring",FALSE,1,"1"
"2139","266354","inspiring",TRUE,1,"2"
"2140","991269","inspiring",FALSE,1,"2"
"2141","195886","inspiring",FALSE,1,"3"
"2142","570970","inspiring",FALSE,1,"2"
"2143","808223","inspiring",TRUE,1,"1"
"2147","734804","inspiring",TRUE,1,"2"
"2151","820010","inspiring",FALSE,1,"2"
"2152","373223","inspiring",FALSE,1,"3"
"2154","994322","inspiring",FALSE,1,"3"
"2155","882486","inspiring",TRUE,1,"3"
"2158","403007","inspiring",FALSE,1,"3"
"2160","228068","inspiring",TRUE,1,"2"
"2161","508184","inspiring",TRUE,1,"3"
"2162","415329","inspiring",TRUE,1,"3"
"2164","772632","inspiring",FALSE,1,"1"
"2166","968306","inspiring",FALSE,1,"3"
"2168","256054","inspiring",FALSE,1,"2"
"2170","811177","inspiring",TRUE,1,"3"
"2171","334348","inspiring",FALSE,1,"3"
"2173","582534","inspiring",FALSE,1,"2"
"2174","608126","inspiring",FALSE,1,"1"
"2175","408127","inspiring",TRUE,1,"2"
"2177","908965","inspiring",TRUE,1,"2"
"2178","968354","inspiring",FALSE,1,"2"
"2180","229139","inspiring",TRUE,1,"1"
"2182","141156","inspiring",TRUE,1,"1"
"2184","645653","inspiring",FALSE,1,"3"
"2186","510608","inspiring",FALSE,1,"2"
"2188","459504","inspiring",TRUE,1,"2"
"2192","201311","inspiring",FALSE,1,"1"
"2194","588017","inspiring",TRUE,1,"2"
"2198","352539","inspiring",FALSE,1,"1"
"2200","608374","inspiring",FALSE,1,"3"
"2201","601003","inspiring",FALSE,1,"2"
"2202","875705","inspiring",FALSE,1,"2"
"2204","108664","inspiring",FALSE,1,"1"
"2206","240258","inspiring",FALSE,1,"1"
"2211","482362","inspiring",TRUE,1,"1"
"2213","184183","inspiring",TRUE,1,"3"
"2215","739180","inspiring",TRUE,1,"3"
"2216","140277","inspiring",FALSE,1,"1"
"2218","796553","inspiring",FALSE,1,"1"
"2222","658247","inspiring",TRUE,1,"2"
"2225","671213","inspiring",TRUE,1,"3"
"2226","901025","inspiring",FALSE,1,"2"
"2231","258750","inspiring",TRUE,1,"3"
"2232","987933","inspiring",TRUE,1,"3"
"2236","501507","inspiring",TRUE,1,"1"
"2237","789269","inspiring",FALSE,1,"3"
"2238","565282","inspiring",TRUE,1,"2"
"2239","454644","inspiring",TRUE,1,"1"
"2240","986643","inspiring",TRUE,1,"2"
"2244","256553","inspiring",FALSE,1,"2"
"2245","726884","inspiring",TRUE,1,"3"
"2249","934877","inspiring",FALSE,1,"2"
"2251","784841","inspiring",TRUE,1,"3"
"2252","676726","inspiring",FALSE,1,"2"
"2253","393368","inspiring",FALSE,1,"3"
"2257","254641","inspiring",FALSE,1,"1"
"2259","344288","inspiring",FALSE,1,"1"
"2261","344922","inspiring",FALSE,1,"3"
"2262","830900","inspiring",TRUE,1,"1"
"2263","439440","inspiring",TRUE,1,"2"
"2264","693024","inspiring",FALSE,1,"1"
"2265","598198","inspiring",FALSE,1,"1"
"2267","421100","inspiring",TRUE,1,"2"
"2268","515528","inspiring",FALSE,1,"3"
"2269","513113","inspiring",TRUE,1,"3"
"2272","851892","inspiring",TRUE,1,"2"
"2273","843025","inspiring",FALSE,1,"1"
"2274","830329","inspiring",FALSE,1,"2"
"2275","504408","inspiring",FALSE,1,"1"
"2280","195117","inspiring",FALSE,1,"1"
"2281","328762","inspiring",FALSE,1,"2"
"2282","295712","inspiring",TRUE,1,"3"
"2285","317871","inspiring",TRUE,1,"2"
"2287","976883","inspiring",FALSE,1,"2"
"2292","892053","inspiring",TRUE,1,"2"
"2293","428016","inspiring",FALSE,1,"1"
"2296","707136","inspiring",TRUE,1,"2"
"2298","534651","inspiring",TRUE,1,"1"
"2299","780637","inspiring",TRUE,1,"1"
"2301","209709","inspiring",TRUE,1,"2"
"2302","919775","inspiring",TRUE,1,"3"
"2306","766382","angry",FALSE,1,"3"
"2309","229025","angry",FALSE,1,"2"
"2312","377084","angry",FALSE,1,"2"
"2314","510274","angry",FALSE,1,"1"
"2318","912487","angry",TRUE,1,"3"
"2324","951108","angry",FALSE,1,"1"
"2325","607182","angry",TRUE,1,"3"
"2330","984267","angry",FALSE,1,"3"
"2331","857167","angry",FALSE,1,"3"
"2332","865564","angry",TRUE,1,"1"
"2334","418808","angry",FALSE,1,"3"
"2335","332227","angry",TRUE,1,"3"
"2336","940802","angry",FALSE,1,"3"
"2337","317971","angry",FALSE,1,"3"
"2339","575496","angry",FALSE,1,"3"
"2341","457699","angry",FALSE,1,"1"
"2342","692654","angry",FALSE,1,"1"
"2343","104287","angry",FALSE,1,"2"
"2345","169118","angry",FALSE,1,"2"
"2347","609896","angry",FALSE,1,"3"
"2349","946778","angry",TRUE,1,"2"
"2350","635337","angry",FALSE,1,"1"
"2352","704557","angry",TRUE,1,"2"
"2355","417297","angry",FALSE,1,"2"
"2358","935426","angry",FALSE,1,"3"
"2359","485099","angry",FALSE,1,"3"
"2360","722875","angry",TRUE,1,"2"
"2361","345369","angry",FALSE,1,"2"
"2365","644316","angry",TRUE,1,"3"
"2366","255570","angry",FALSE,1,"1"
"2367","626091","angry",TRUE,1,"1"
"2368","288327","angry",FALSE,1,"2"
"2369","168768","angry",FALSE,1,"1"
"2371","959184","angry",FALSE,1,"3"
"2375","742248","angry",TRUE,1,"3"
"2376","863251","angry",TRUE,1,"3"
"2379","965317","angry",FALSE,1,"3"
"2382","773061","angry",FALSE,1,"1"
"2385","930978","angry",FALSE,1,"2"
"2388","110216","angry",FALSE,1,"2"
"2389","629756","angry",FALSE,1,"1"
"2390","528522","angry",FALSE,1,"1"
"2392","192988","angry",FALSE,1,"3"
"2394","631749","angry",FALSE,1,"1"
"2396","119645","angry",FALSE,1,"3"
"2400","479914","angry",FALSE,1,"2"
"2402","510410","angry",FALSE,1,"2"
