StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,audio_q,anger1a,afraid1a,hopeful1a,proud1a,strong1a,knowledge1a,moral1a,inspiring1a,anger1b,afraid1b,hopeful1b,proud1b,strong1b,knowledge1b,moral1b,inspiring1b,angry3a,afraid3a,hopeful3a,proud3a,strong3a,knowledge3a,moral3a,inspiring3a,angry3b,afraid3b,hopeful3b,proud3b,strong3b,knowledge3b,moral3b,inspiring3b,angry4a,afraid4a,hopeful4a,proud4a,strong4a,knowledge4a,moral4a,inspiring4a,angry4b,afraid4b,hopeful4b,proud4b,strong4b,knowledge4b,moral4b,inspiring4b,angry5a,afraid5a,hopeful5a,proud5a,strong5a,knowledge5a,moral5a,inspiring5a,angry5b,afraid5b,hopeful5b,proud5b,strong5b,knowledge5b,moral5b,inspiring5b,angry6a,afraid6a,hopeful6a,proud6a,strong6a,knowledge6a,moral6a,inspiring6a,angry6b,afraid6b,hopeful6b,proud6b,strong6b,knowledge6b,moral6b,inspiring6b,angry7a,afraid7a,hopeful7a,proud7a,strong7a,knowledge7a,moral7a,inspiring7a,angry7b,afraid7b,hopeful7b,proud7b,strong7b,knowledge7b,moral7b,inspiring7b,angry8a,afraid8a,hopeful8a,proud8a,strong8a,knowledge8a,moral8a,inspiring8a,angry8b,afraid8b,hopeful8b,proud8b,strong8b,knowledge8b,moral8b,inspiring8b,angry9a,afraid9a,hopeful9a,proud9a,strong9a,knowledge9a,moral9a,inspiring9a,angry9b,afraid9b,hopeful9b,proud9b,strong9b,knowledge9b,moral9b,inspiring9b,angry10a,afraid10a,hopeful10a,proud10a,strong10a,knowledge10a,moral10a,inspiring10a,angry10b,afraid10b,hopeful10b,proud10b,strong10b,knowledge10b,moral10b,inspiring10b,confused_text,comments_text,mturk_code,rand_1_assignment,rand_2_assignment,rand_3_assignment,rand_4_assignment,rand_5_assignment,rand_6_assignment,rand_7_assignment,rand_8_assignment,rand_9_assignment,rand_10_assignment
2019-09-22 01:25:32,2019-09-22 01:45:43,IP Address,114.134.185.179,100,1210,True,2019-09-22 01:45:43,R_3Hw7AXoMM2hrfuX,,,,,11.5583038330078125,104.912109375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement B,Statement B,Statement A,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement A,Statement A,Statement B,Statement B,Statement A,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,No,,119645,3,2,1,1,2,2,2,3,2,1
2019-09-22 01:39:37,2019-09-22 01:45:52,IP Address,175.193.247.108,100,374,True,2019-09-22 01:45:52,R_3CJ9ddqoDMgt7ft,,,,,37.533905029296875,126.977508544921875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,No I wasn't.,"No I don't. ",938814,2,2,1,2,2,3,3,2,2,2
2019-09-22 01:38:27,2019-09-22 01:53:47,IP Address,184.90.92.184,100,919,True,2019-09-22 01:53:48,R_2ckM8UiNjPRx0UQ,,,,,28.57269287109375,-80.8206024169921875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,no,no,248541,3,1,3,3,3,3,3,1,1,1
2019-09-22 01:46:30,2019-09-22 01:54:43,IP Address,114.134.185.136,100,492,True,2019-09-22 01:54:43,R_DOhcc3zHnTPdBUl,,,,,11.5583038330078125,104.912109375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement B,,,,,,,,,Statement A,Statement B,Statement B,Statement B,Statement A,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,,,,,,,,,no,,785841,1,3,1,2,2,2,3,3,2,3
2019-09-22 01:01:51,2019-09-22 02:03:21,IP Address,70.179.0.23,100,3690,True,2019-09-22 02:03:22,R_WunFsu5tWr0aoUx,,,,,32.9727935791015625,-117.03790283203125,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement A,Statement B,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement A,Statement B,,,,,,,,,Statement B,Statement A,Statement B,Statement A,Statement B,Statement B,Statement A,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,no i was not,thanks,479914,2,1,2,3,1,1,3,3,2,2
2019-09-22 01:57:02,2019-09-22 02:04:40,IP Address,69.47.35.104,100,458,True,2019-09-22 02:04:40,R_2Xhu7Jn9siNi6eR,,,,,41.690399169921875,-87.61569976806640625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement A,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement A,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement B,Statement A,Statement B,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement B,Statement A,Statement B,Statement B,Statement A,Statement B,Statement A,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement A,Statement B,Statement A,Statement B,Statement B,,,,,,,,,no,no,822764,2,3,3,1,2,2,2,1,2,3
2019-09-22 01:56:24,2019-09-22 02:05:28,IP Address,67.170.60.106,100,544,True,2019-09-22 02:05:29,R_2uX5A2FCo38hiP5,,,,,47.6674041748046875,-122.3701019287109375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,It was hard to choose between remarks that were virtually indistinguishable,dunno,510410,2,2,2,1,2,1,3,1,1,2
2019-09-22 02:03:29,2019-09-22 02:11:23,IP Address,12.216.248.130,100,473,True,2019-09-22 02:11:23,R_10ITlMO4cDoz552,,,,,39.95440673828125,-75.16570281982421875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement A,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,No,"Interesting survey, wish we heard those lines in today's speeches. ",278793,1,1,2,1,1,2,2,1,1,1
2019-09-22 02:00:17,2019-09-22 02:13:14,IP Address,107.72.178.78,100,776,True,2019-09-22 02:13:14,R_se3i2blGSUY8NDH,,,,,25.7277069091796875,-80.3715972900390625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement B,Statement A,Statement B,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement A,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement A,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,,,,,,,,,"These statements are eerily similar, I did not know that politicians would repeat the same speeches so much.","No comments, thank you",622956,3,2,1,2,1,1,3,2,2,1
2019-09-22 02:04:56,2019-09-22 02:13:52,IP Address,50.122.158.6,100,536,True,2019-09-22 02:13:52,R_1KuVEQnnvTGV9nf,,,,,41.37860107421875,-74.669097900390625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,no,"Obama destroyed race relations in this country, and it is sad that nobody assassinated him.",733156,3,2,2,1,2,1,2,2,2,3
2019-09-22 02:07:21,2019-09-22 02:14:15,IP Address,172.116.252.71,100,413,True,2019-09-22 02:14:16,R_2dEzQTZEB3P1Ogb,,,,,34.0717926025390625,-117.697296142578125,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,487163,1,3,3,1,1,2,1,3,3,2
2019-09-22 02:09:12,2019-09-22 02:19:06,IP Address,75.133.151.125,100,594,True,2019-09-22 02:19:07,R_30l5Jo1ZQlz0Ciy,,,,,37.7758941650390625,-90.40709686279296875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,,,,,,,,,,,954542,2,1,2,2,2,3,1,2,1,1
2019-09-22 02:19:18,2019-09-22 02:20:21,IP Address,174.30.7.122,100,62,True,2019-09-22 02:20:21,R_2a9PQHHUTC9fLIm,,,,,38.54620361328125,-92.152496337890625,anonymous,EN,"""We are a nation of immigrants. We are the children and grandchildren and great-grandchildren of the ones who wanted a better life, the driven ones, the ones who woke up at night hearing that voice telling them that life in that place called America could be better.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137861,2,2,2,3,3,1,1,1,3,2
2019-09-22 02:20:31,2019-09-22 02:20:40,IP Address,174.30.7.122,100,8,True,2019-09-22 02:20:40,R_1mCS6KQEUskdc01,,,,,38.54620361328125,-92.152496337890625,anonymous,EN,"""I'm going to meet regularly with their leaders, I'll endeavor to find those good men and women on both sides of the aisle who care more about the country than about politics. Together, we're going to put the nation on track to a balanced budget, to reform our tax code.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639224,1,3,1,2,1,2,1,2,1,2
